day,week,hour,minute,request,maxReq20minutes,minReq20minutes,meanReq20minutes
18,2,6,5,117,240,78,170.25
18,2,6,10,60,240,78,168.75
18,2,6,15,12,240,60,123.75
18,2,6,20,78,117,12,66.75
18,2,6,25,81,117,12,66.75
18,2,6,30,135,81,12,57.75
18,2,6,35,129,135,12,76.5
18,2,6,40,33,135,78,105.75
18,2,6,45,84,135,33,94.5
18,2,6,50,174,135,33,95.25
18,2,6,55,132,174,33,105
18,2,7,0,282,174,33,105.75
18,2,7,5,255,282,84,168
18,2,7,10,270,282,132,210.75
18,2,7,15,90,282,132,234.75
18,2,7,20,132,282,90,224.25
18,2,7,25,159,270,90,186.75
18,2,7,30,231,270,90,162.75
18,2,7,35,303,231,90,153
18,2,7,40,222,303,132,206.25
18,2,7,45,330,303,159,228.75
18,2,7,50,273,330,222,271.5
18,2,7,55,285,330,222,282
18,2,8,0,315,330,222,277.5
18,2,8,5,330,330,273,300.75
18,2,8,10,255,330,273,300.75
18,2,8,15,456,330,255,296.25
18,2,8,20,438,456,255,339
18,2,8,25,459,456,255,369.75
18,2,8,30,429,459,255,402
18,2,8,35,738,459,429,445.5
18,2,8,40,861,738,429,516
18,2,8,45,942,861,429,621.75
18,2,8,50,630,942,429,742.5
18,2,8,55,984,942,630,792.75
18,2,9,0,1074,984,630,854.25
18,2,9,5,921,1074,630,907.5
18,2,9,10,489,1074,630,902.25
18,2,9,15,699,1074,489,867
18,2,9,20,903,1074,489,795.75
18,2,9,25,894,921,489,753
18,2,9,30,1005,903,489,746.25
18,2,9,35,915,1005,699,875.25
18,2,9,40,843,1005,894,929.25
18,2,9,45,1065,1005,843,914.25
18,2,9,50,738,1065,843,957
18,2,9,55,663,1065,738,890.25
18,2,10,0,780,1065,663,827.25
18,2,10,5,678,1065,663,811.5
18,2,10,10,873,780,663,714.75
18,2,10,15,858,873,663,748.5
18,2,10,20,723,873,678,797.25
18,2,10,25,777,873,678,783
18,2,10,30,657,873,723,807.75
18,2,10,35,714,858,657,753.75
18,2,10,40,849,777,657,717.75
18,2,10,45,1029,849,657,749.25
18,2,10,50,1008,1029,657,812.25
18,2,10,55,759,1029,714,900
18,2,11,0,720,1029,759,911.25
18,2,11,5,570,1029,720,879
18,2,11,10,903,1008,570,764.25
18,2,11,15,1137,903,570,738
18,2,11,20,948,1137,570,832.5
18,2,11,25,966,1137,570,889.5
18,2,11,30,882,1137,903,988.5
18,2,11,35,858,1137,882,983.25
18,2,11,40,810,966,858,913.5
18,2,11,45,1086,966,810,879
18,2,11,50,1170,1086,810,909
18,2,11,55,1017,1170,810,981
18,2,12,0,1167,1170,810,1020.75
18,2,12,5,1140,1170,1017,1110
18,2,12,10,1008,1170,1017,1123.5
18,2,12,15,1305,1167,1008,1083
18,2,12,20,1215,1305,1008,1155
18,2,12,25,1578,1305,1008,1167
18,2,12,30,1221,1578,1008,1276.5
18,2,12,35,921,1578,1215,1329.75
18,2,12,40,981,1578,921,1233.75
18,2,12,45,1083,1578,921,1175.25
18,2,12,50,1182,1221,921,1051.5
18,2,12,55,1368,1182,921,1041.75
18,2,13,0,1347,1368,981,1153.5
18,2,13,5,1125,1368,1083,1245
18,2,13,10,1158,1368,1125,1255.5
18,2,13,15,1209,1368,1125,1249.5
18,2,13,20,1263,1347,1125,1209.75
18,2,13,25,1224,1263,1125,1188.75
18,2,13,30,1653,1263,1158,1213.5
18,2,13,35,1257,1653,1209,1337.25
18,2,13,40,1248,1653,1224,1349.25
18,2,13,45,1278,1653,1224,1345.5
18,2,13,50,1119,1653,1248,1359
18,2,13,55,1434,1278,1119,1225.5
18,2,14,0,732,1434,1119,1269.75
18,2,14,5,1269,1434,732,1140.75
18,2,14,10,1335,1434,732,1138.5
18,2,14,15,1260,1434,732,1192.5
18,2,14,20,1122,1335,732,1149
18,2,14,25,1083,1335,1122,1246.5
18,2,14,30,1170,1335,1083,1200
18,2,14,35,1218,1260,1083,1158.75
18,2,14,40,1326,1218,1083,1148.25
18,2,14,45,1287,1326,1083,1199.25
18,2,14,50,984,1326,1170,1250.25
18,2,14,55,1272,1326,984,1203.75
18,2,15,0,1593,1326,984,1217.25
18,2,15,5,1404,1593,984,1284
18,2,15,10,951,1593,984,1313.25
18,2,15,15,1152,1593,951,1305
18,2,15,20,1368,1593,951,1275
18,2,15,25,1164,1404,951,1218.75
18,2,15,30,1545,1368,951,1158.75
18,2,15,35,1626,1545,1152,1307.25
18,2,15,40,1386,1626,1164,1425.75
18,2,15,45,1518,1626,1164,1430.25
18,2,15,50,1296,1626,1386,1518.75
18,2,15,55,1290,1626,1296,1456.5
18,2,16,0,1506,1518,1290,1372.5
18,2,16,5,1452,1518,1290,1402.5
18,2,16,10,1470,1506,1290,1386
18,2,16,15,1419,1506,1290,1429.5
18,2,16,20,1317,1506,1419,1461.75
18,2,16,25,1407,1470,1317,1414.5
18,2,16,30,1362,1470,1317,1403.25
18,2,16,35,1089,1419,1317,1376.25
18,2,16,40,1497,1407,1089,1293.75
18,2,16,45,1182,1497,1089,1338.75
18,2,16,50,1182,1497,1089,1282.5
18,2,16,55,1542,1497,1089,1237.5
18,2,17,0,828,1542,1182,1350.75
18,2,17,5,696,1542,828,1183.5
18,2,17,10,429,1542,696,1062
18,2,17,15,729,1542,429,873.75
18,2,17,20,297,828,429,670.5
18,2,17,25,696,729,297,537.75
18,2,17,30,978,729,297,537.75
18,2,17,35,1068,978,297,675
18,2,17,40,741,1068,297,759.75
18,2,17,45,558,1068,696,870.75
18,2,17,50,624,1068,558,836.25
18,2,17,55,510,1068,558,747.75
18,2,18,0,381,741,510,608.25
18,2,18,5,573,624,381,518.25
18,2,18,10,318,624,381,522
18,2,18,15,444,573,318,445.5
18,2,18,20,561,573,318,429
18,2,18,25,876,573,318,474
18,2,18,30,714,876,318,549.75
18,2,18,35,531,876,444,648.75
18,2,18,40,723,876,531,670.5
18,2,18,45,741,876,531,711
18,2,18,50,966,741,531,677.25
18,2,18,55,777,966,531,740.25
18,2,19,0,816,966,723,801.75
18,2,19,5,708,966,741,825
18,2,19,10,744,966,708,816.75
18,2,19,15,810,816,708,761.25
18,2,19,20,954,816,708,769.5
18,2,19,25,915,954,708,804
18,2,19,30,921,954,744,855.75
18,2,19,35,966,954,810,900
18,2,19,40,789,966,915,939
18,2,19,45,870,966,789,897.75
18,2,19,50,651,966,789,886.5
18,2,19,55,612,966,651,819
18,2,20,0,543,870,612,730.5
18,2,20,5,618,870,543,669
18,2,20,10,816,651,543,606
18,2,20,15,387,816,543,647.25
18,2,20,20,606,816,387,591
18,2,20,25,474,816,387,606.75
18,2,20,30,750,816,387,570.75
18,2,20,35,699,750,387,554.25
18,2,20,40,477,750,474,632.25
18,2,20,45,510,750,474,600
18,2,20,50,708,750,477,609
18,2,20,55,471,708,477,598.5
18,2,21,0,459,708,471,541.5
18,2,21,5,438,708,459,537
18,2,21,10,588,708,438,519
18,2,21,15,663,588,438,489
18,2,21,20,540,663,438,537
18,2,21,25,732,663,438,557.25
18,2,21,30,831,732,540,630.75
18,2,21,35,648,831,540,691.5
18,2,21,40,507,831,540,687.75
18,2,21,45,693,831,507,679.5
18,2,21,50,549,831,507,669.75
18,2,21,55,654,693,507,599.25
18,2,22,0,627,693,507,600.75
18,2,22,5,381,693,549,630.75
18,2,22,10,327,654,381,552.75
18,2,22,15,486,654,327,497.25
18,2,22,20,513,627,327,455.25
18,2,22,25,507,513,327,426.75
18,2,22,30,528,513,327,458.25
18,2,22,35,360,528,486,508.5
18,2,22,40,525,528,360,477
18,2,22,45,513,528,360,480
18,2,22,50,381,528,360,481.5
18,2,22,55,762,525,360,444.75
18,2,23,0,624,762,381,545.25
18,2,23,5,678,762,381,570
18,2,23,10,591,762,381,611.25
18,2,23,15,717,762,591,663.75
18,2,23,20,852,717,591,652.5
18,2,23,25,780,852,591,709.5
18,2,23,30,591,852,591,735
18,2,23,35,564,852,591,735
18,2,23,40,534,852,564,696.75
18,2,23,45,528,780,534,617.25
18,2,23,50,411,591,528,554.25
18,2,23,55,363,564,411,509.25
19,3,0,0,537,534,363,459
19,3,0,5,411,537,363,459.75
19,3,0,10,444,537,363,430.5
19,3,0,15,552,537,363,438.75
19,3,0,20,561,552,411,486
19,3,0,25,396,561,411,492
19,3,0,30,450,561,396,488.25
19,3,0,35,408,561,396,489.75
19,3,0,40,393,561,396,453.75
19,3,0,45,387,450,393,411.75
19,3,0,50,495,450,387,409.5
19,3,0,55,414,495,387,420.75
19,3,1,0,420,495,387,422.25
19,3,1,5,261,495,387,429
19,3,1,10,405,495,261,397.5
19,3,1,15,513,420,261,375
19,3,1,20,315,513,261,399.75
19,3,1,25,549,513,261,373.5
19,3,1,30,342,549,315,445.5
19,3,1,35,516,549,315,429.75
19,3,1,40,396,549,315,430.5
19,3,1,45,363,549,342,450.75
19,3,1,50,429,516,342,404.25
19,3,1,55,384,516,363,426
19,3,2,0,168,429,363,393
19,3,2,5,513,429,168,336
19,3,2,10,525,513,168,373.5
19,3,2,15,540,525,168,397.5
19,3,2,20,393,540,168,436.5
19,3,2,25,498,540,393,492.75
19,3,2,30,351,540,393,489
19,3,2,35,252,540,351,445.5
19,3,2,40,186,498,252,373.5
19,3,2,45,309,498,186,321.75
19,3,2,50,246,351,186,274.5
19,3,2,55,429,309,186,248.25
19,3,3,0,264,429,186,292.5
19,3,3,5,411,429,246,312
19,3,3,10,306,429,246,337.5
19,3,3,15,402,429,264,352.5
19,3,3,20,357,411,264,345.75
19,3,3,25,360,411,306,369
19,3,3,30,297,402,306,356.25
19,3,3,35,318,402,297,354
19,3,3,40,315,360,297,333
19,3,3,45,264,360,297,322.5
19,3,3,50,390,318,264,298.5
19,3,3,55,405,390,264,321.75
19,3,4,0,447,405,264,343.5
19,3,4,5,447,447,264,376.5
19,3,4,10,276,447,390,422.25
19,3,4,15,360,447,276,393.75
19,3,4,20,387,447,276,382.5
19,3,4,25,489,447,276,367.5
19,3,4,30,393,489,276,378
19,3,4,35,144,489,360,407.25
19,3,4,40,357,489,144,353.25
19,3,4,45,459,489,144,345.75
19,3,4,50,336,459,144,338.25
19,3,4,55,360,459,144,324
19,3,5,0,276,459,336,378
19,3,5,5,183,459,276,357.75
19,3,5,10,255,360,183,288.75
19,3,5,15,168,360,183,268.5
19,3,5,20,300,276,168,220.5
19,3,5,25,252,300,168,226.5
19,3,5,30,273,300,168,243.75
19,3,5,35,324,300,168,248.25
19,3,5,40,345,324,252,287.25
19,3,5,45,303,345,252,298.5
19,3,5,50,327,345,273,311.25
19,3,5,55,273,345,303,324.75
19,3,6,0,333,345,273,312
19,3,6,5,210,333,273,309
19,3,6,10,336,333,210,285.75
19,3,6,15,330,336,210,288
19,3,6,20,354,336,210,302.25
19,3,6,25,333,354,210,307.5
19,3,6,30,357,354,330,338.25
19,3,6,35,387,357,330,343.5
19,3,6,40,381,387,333,357.75
19,3,6,45,570,387,333,364.5
19,3,6,50,375,570,357,423.75
19,3,6,55,387,570,375,428.25
19,3,7,0,396,570,375,428.25
19,3,7,5,321,570,375,432
19,3,7,10,420,396,321,369.75
19,3,7,15,459,420,321,381
19,3,7,20,339,459,321,399
19,3,7,25,459,459,321,384.75
19,3,7,30,558,459,339,419.25
19,3,7,35,597,558,339,453.75
19,3,7,40,639,597,339,488.25
19,3,7,45,936,639,459,563.25
19,3,7,50,780,936,558,682.5
19,3,7,55,873,936,597,738
19,3,8,0,921,936,639,807
19,3,8,5,951,936,780,877.5
19,3,8,10,738,951,780,881.25
19,3,8,15,705,951,738,870.75
19,3,8,20,723,951,705,828.75
19,3,8,25,750,951,705,779.25
19,3,8,30,870,750,705,729
19,3,8,35,744,870,705,762
19,3,8,40,822,870,723,771.75
19,3,8,45,804,870,744,796.5
19,3,8,50,369,870,744,810
19,3,8,55,738,822,369,684.75
19,3,9,0,576,822,369,683.25
19,3,9,5,1023,804,369,621.75
19,3,9,10,1038,1023,369,676.5
19,3,9,15,867,1038,576,843.75
19,3,9,20,771,1038,576,876
19,3,9,25,942,1038,771,924.75
19,3,9,30,1101,1038,771,904.5
19,3,9,35,1158,1101,771,920.25
19,3,9,40,1044,1158,771,993
19,3,9,45,984,1158,942,1061.25
19,3,9,50,900,1158,984,1071.75
19,3,9,55,663,1158,900,1021.5
19,3,10,0,921,1044,663,897.75
19,3,10,5,1266,984,663,867
19,3,10,10,1092,1266,663,937.5
19,3,10,15,1038,1266,663,985.5
19,3,10,20,1032,1266,921,1079.25
19,3,10,25,1314,1266,1032,1107
19,3,10,30,1146,1314,1032,1119
19,3,10,35,1188,1314,1032,1132.5
19,3,10,40,1329,1314,1032,1170
19,3,10,45,1017,1329,1146,1244.25
19,3,10,50,1098,1329,1017,1170
19,3,10,55,1041,1329,1017,1158
19,3,11,0,924,1329,1017,1121.25
19,3,11,5,1218,1098,924,1020
19,3,11,10,1146,1218,924,1070.25
19,3,11,15,1107,1218,924,1082.25
19,3,11,20,867,1218,924,1098.75
19,3,11,25,1326,1218,867,1084.5
19,3,11,30,1818,1326,867,1111.5
19,3,11,35,1275,1818,867,1279.5
19,3,11,40,1083,1818,867,1321.5
19,3,11,45,1356,1818,1083,1375.5
19,3,11,50,1287,1818,1083,1383
19,3,11,55,1272,1356,1083,1250.25
19,3,12,0,1338,1356,1083,1249.5
19,3,12,5,1407,1356,1272,1313.25
19,3,12,10,1395,1407,1272,1326
19,3,12,15,1386,1407,1272,1353
19,3,12,20,1152,1407,1338,1381.5
19,3,12,25,1293,1407,1152,1335
19,3,12,30,1311,1395,1152,1306.5
19,3,12,35,1314,1386,1152,1285.5
19,3,12,40,948,1314,1152,1267.5
19,3,12,45,1425,1314,948,1216.5
19,3,12,50,1383,1425,948,1249.5
19,3,12,55,1137,1425,948,1267.5
19,3,13,0,1026,1425,948,1223.25
19,3,13,5,1299,1425,1026,1242.75
19,3,13,10,1122,1383,1026,1211.25
19,3,13,15,1329,1299,1026,1146
19,3,13,20,1476,1329,1026,1194
19,3,13,25,1200,1476,1122,1306.5
19,3,13,30,1203,1476,1122,1281.75
19,3,13,35,1116,1476,1200,1302
19,3,13,40,1014,1476,1116,1248.75
19,3,13,45,867,1203,1014,1133.25
19,3,13,50,960,1203,867,1050
19,3,13,55,1305,1116,867,989.25
19,3,14,0,1278,1305,867,1036.5
19,3,14,5,1263,1305,867,1102.5
19,3,14,10,1173,1305,960,1201.5
19,3,14,15,1443,1305,1173,1254.75
19,3,14,20,1311,1443,1173,1289.25
19,3,14,25,1215,1443,1173,1297.5
19,3,14,30,1116,1443,1173,1285.5
19,3,14,35,1416,1443,1116,1271.25
19,3,14,40,1086,1416,1116,1264.5
19,3,14,45,1188,1416,1086,1208.25
19,3,14,50,1128,1416,1086,1201.5
19,3,14,55,1197,1416,1086,1204.5
19,3,15,0,1485,1197,1086,1149.75
19,3,15,5,1281,1485,1128,1249.5
19,3,15,10,1074,1485,1128,1272.75
19,3,15,15,1380,1485,1074,1259.25
19,3,15,20,1212,1485,1074,1305
19,3,15,25,1113,1380,1074,1236.75
19,3,15,30,1032,1380,1074,1194.75
19,3,15,35,1413,1380,1032,1184.25
19,3,15,40,1320,1413,1032,1192.5
19,3,15,45,1605,1413,1032,1219.5
19,3,15,50,1593,1605,1032,1342.5
19,3,15,55,1383,1605,1320,1482.75
19,3,16,0,1434,1605,1320,1475.25
19,3,16,5,1320,1605,1383,1503.75
19,3,16,10,1362,1593,1320,1432.5
19,3,16,15,1452,1434,1320,1374.75
19,3,16,20,1665,1452,1320,1392
19,3,16,25,1320,1665,1320,1449.75
19,3,16,30,1356,1665,1320,1449.75
19,3,16,35,1068,1665,1320,1448.25
19,3,16,40,444,1665,1068,1352.25
19,3,16,45,642,1356,444,1047
19,3,16,50,717,1356,444,877.5
19,3,16,55,735,1068,444,717.75
19,3,17,0,930,735,444,634.5
19,3,17,5,843,930,642,756
19,3,17,10,891,930,717,806.25
19,3,17,15,1029,930,735,849.75
19,3,17,20,1425,1029,843,923.25
19,3,17,25,978,1425,843,1047
19,3,17,30,1152,1425,891,1080.75
19,3,17,35,1083,1425,978,1146
19,3,17,40,1077,1425,978,1159.5
19,3,17,45,1233,1152,978,1072.5
19,3,17,50,972,1233,1077,1136.25
19,3,17,55,1071,1233,972,1091.25
19,3,18,0,795,1233,972,1088.25
19,3,18,5,882,1233,795,1017.75
19,3,18,10,1182,1071,795,930
19,3,18,15,717,1182,795,982.5
19,3,18,20,711,1182,717,894
19,3,18,25,531,1182,711,873
19,3,18,30,588,1182,531,785.25
19,3,18,35,723,717,531,636.75
19,3,18,40,939,723,531,638.25
19,3,18,45,855,939,531,695.25
19,3,18,50,606,939,588,776.25
19,3,18,55,654,939,606,780.75
19,3,19,0,630,939,606,763.5
19,3,19,5,756,855,606,686.25
19,3,19,10,501,756,606,661.5
19,3,19,15,504,756,501,635.25
19,3,19,20,807,756,501,597.75
19,3,19,25,780,807,501,642
19,3,19,30,822,807,501,648
19,3,19,35,696,822,504,728.25
19,3,19,40,804,822,696,776.25
19,3,19,45,600,822,696,775.5
19,3,19,50,678,822,600,730.5
19,3,19,55,837,804,600,694.5
19,3,20,0,915,837,600,729.75
19,3,20,5,981,915,600,757.5
19,3,20,10,756,981,678,852.75
19,3,20,15,717,981,756,872.25
19,3,20,20,561,981,717,842.25
19,3,20,25,567,981,561,753.75
19,3,20,30,645,756,561,650.25
19,3,20,35,864,717,561,622.5
19,3,20,40,684,864,561,659.25
19,3,20,45,720,864,567,690
19,3,20,50,588,864,645,728.25
19,3,20,55,666,864,588,714
19,3,21,0,603,720,588,664.5
19,3,21,5,417,720,588,644.25
19,3,21,10,468,666,417,568.5
19,3,21,15,462,666,417,538.5
19,3,21,20,621,603,417,487.5
19,3,21,25,540,621,417,492
19,3,21,30,621,621,462,522.75
19,3,21,35,729,621,462,561
19,3,21,40,702,729,540,627.75
19,3,21,45,741,729,540,648
19,3,21,50,831,741,621,698.25
19,3,21,55,714,831,702,750.75
19,3,22,0,564,831,702,747
19,3,22,5,624,831,564,712.5
19,3,22,10,633,831,564,683.25
19,3,22,15,588,714,564,633.75
19,3,22,20,759,633,564,602.25
19,3,22,25,525,759,588,651
19,3,22,30,504,759,525,626.25
19,3,22,35,354,759,504,594
19,3,22,40,153,759,354,535.5
19,3,22,45,9,525,153,384
19,3,22,50,546,504,9,255
19,3,22,55,381,546,9,265.5
19,3,23,0,450,546,9,272.25
19,3,23,5,447,546,9,346.5
19,3,23,10,552,546,381,456
19,3,23,15,699,552,381,457.5
19,3,23,20,483,699,447,537
19,3,23,25,471,699,447,545.25
19,3,23,30,411,699,471,551.25
19,3,23,35,507,699,411,516
19,3,23,40,639,507,411,468
19,3,23,45,615,639,411,507
19,3,23,50,585,639,411,543
19,3,23,55,627,639,507,586.5
20,4,0,0,738,639,585,616.5
20,4,0,5,660,738,585,641.25
20,4,0,10,459,738,585,652.5
20,4,0,15,351,738,459,621
20,4,0,20,339,738,351,552
20,4,0,25,483,660,339,452.25
20,4,0,30,441,483,339,408
20,4,0,35,495,483,339,403.5
20,4,0,40,381,495,339,439.5
20,4,0,45,486,495,381,450
20,4,0,50,540,495,381,450.75
20,4,0,55,537,540,381,475.5
20,4,1,0,369,540,381,486
20,4,1,5,363,540,369,483
20,4,1,10,441,540,363,452.25
20,4,1,15,507,537,363,427.5
20,4,1,20,369,507,363,420
20,4,1,25,339,507,363,420
20,4,1,30,366,507,339,414
20,4,1,35,405,507,339,395.25
20,4,1,40,462,405,339,369.75
20,4,1,45,429,462,339,393
20,4,1,50,426,462,366,415.5
20,4,1,55,474,462,405,430.5
20,4,2,0,459,474,426,447.75
20,4,2,5,633,474,426,447
20,4,2,10,549,633,426,498
20,4,2,15,444,633,459,528.75
20,4,2,20,351,633,444,521.25
20,4,2,25,435,633,351,494.25
20,4,2,30,390,549,351,444.75
20,4,2,35,348,444,351,405
20,4,2,40,249,435,348,381
20,4,2,45,480,435,249,355.5
20,4,2,50,378,480,249,366.75
20,4,2,55,303,480,249,363.75
20,4,3,0,195,480,249,352.5
20,4,3,5,126,480,195,339
20,4,3,10,228,378,126,250.5
20,4,3,15,315,303,126,213
20,4,3,20,252,315,126,216
20,4,3,25,420,315,126,230.25
20,4,3,30,195,420,228,303.75
20,4,3,35,303,420,195,295.5
20,4,3,40,285,420,195,292.5
20,4,3,45,225,420,195,300.75
20,4,3,50,300,303,195,252
20,4,3,55,453,303,225,278.25
20,4,4,0,318,453,225,315.75
20,4,4,5,234,453,225,324
20,4,4,10,348,453,234,326.25
20,4,4,15,177,453,234,338.25
20,4,4,20,219,348,177,269.25
20,4,4,25,183,348,177,244.5
20,4,4,30,147,348,177,231.75
20,4,4,35,105,219,147,181.5
20,4,4,40,198,219,105,163.5
20,4,4,45,222,198,105,158.25
20,4,4,50,252,222,105,168
20,4,4,55,351,252,105,194.25
20,4,5,0,195,351,198,255.75
20,4,5,5,255,351,195,255
20,4,5,10,339,351,195,263.25
20,4,5,15,222,351,195,285
20,4,5,20,138,339,195,252.75
20,4,5,25,288,339,138,238.5
20,4,5,30,297,339,138,246.75
20,4,5,35,234,297,138,236.25
20,4,5,40,234,297,138,239.25
20,4,5,45,291,297,234,263.25
20,4,5,50,276,297,234,264
20,4,5,55,198,291,234,258.75
20,4,6,0,135,291,198,249.75
20,4,6,5,210,291,135,225
20,4,6,10,156,276,135,204.75
20,4,6,15,126,210,135,174.75
20,4,6,20,192,210,126,156.75
20,4,6,25,195,210,126,171
20,4,6,30,246,195,126,167.25
20,4,6,35,234,246,126,189.75
20,4,6,40,294,246,192,216.75
20,4,6,45,237,294,195,242.25
20,4,6,50,348,294,234,252.75
20,4,6,55,495,348,234,278.25
20,4,7,0,285,495,237,343.5
20,4,7,5,393,495,237,341.25
20,4,7,10,585,495,285,380.25
20,4,7,15,555,585,285,439.5
20,4,7,20,507,585,285,454.5
20,4,7,25,378,585,393,510
20,4,7,30,336,585,378,506.25
20,4,7,35,606,555,336,444
20,4,7,40,567,606,336,456.75
20,4,7,45,564,606,336,471.75
20,4,7,50,702,606,336,518.25
20,4,7,55,864,702,564,609.75
20,4,8,0,879,864,564,674.25
20,4,8,5,915,879,564,752.25
20,4,8,10,762,915,702,840
20,4,8,15,783,915,762,855
20,4,8,20,516,915,762,834.75
20,4,8,25,504,915,516,744
20,4,8,30,681,783,504,641.25
20,4,8,35,882,783,504,621
20,4,8,40,768,882,504,645.75
20,4,8,45,762,882,504,708.75
20,4,8,50,855,882,681,773.25
20,4,8,55,1014,882,762,816.75
20,4,9,0,888,1014,762,849.75
20,4,9,5,789,1014,762,879.75
20,4,9,10,900,1014,789,886.5
20,4,9,15,867,1014,789,897.75
20,4,9,20,765,900,789,861
20,4,9,25,807,900,765,830.25
20,4,9,30,669,900,765,834.75
20,4,9,35,831,867,669,777
20,4,9,40,753,831,669,768
20,4,9,45,978,831,669,765
20,4,9,50,1050,978,669,807.75
20,4,9,55,1227,1050,753,903
20,4,10,0,1344,1227,753,1002
20,4,10,5,1242,1344,978,1149.75
20,4,10,10,1032,1344,1050,1215.75
20,4,10,15,954,1344,1032,1211.25
20,4,10,20,921,1344,954,1143
20,4,10,25,894,1242,921,1037.25
20,4,10,30,999,1032,894,950.25
20,4,10,35,1011,999,894,942
20,4,10,40,930,1011,894,956.25
20,4,10,45,1026,1011,894,958.5
20,4,10,50,1101,1026,930,991.5
20,4,10,55,1230,1101,930,1017
20,4,11,0,825,1230,930,1071.75
20,4,11,5,873,1230,825,1045.5
20,4,11,10,954,1230,825,1007.25
20,4,11,15,972,1230,825,970.5
20,4,11,20,1194,972,825,906
20,4,11,25,984,1194,873,998.25
20,4,11,30,981,1194,954,1026
20,4,11,35,1068,1194,972,1032.75
20,4,11,40,1224,1194,981,1056.75
20,4,11,45,1536,1224,981,1064.25
20,4,11,50,1611,1536,981,1202.25
20,4,11,55,1023,1611,1068,1359.75
20,4,12,0,1062,1611,1023,1348.5
20,4,12,5,1200,1611,1023,1308
20,4,12,10,1266,1611,1023,1224
20,4,12,15,1305,1266,1023,1137.75
20,4,12,20,1299,1305,1062,1208.25
20,4,12,25,882,1305,1200,1267.5
20,4,12,30,1131,1305,882,1188
20,4,12,35,1386,1305,882,1154.25
20,4,12,40,1629,1386,882,1174.5
20,4,12,45,1353,1629,882,1257
20,4,12,50,1380,1629,1131,1374.75
20,4,12,55,1638,1629,1353,1437
20,4,13,0,1272,1638,1353,1500
20,4,13,5,1221,1638,1272,1410.75
20,4,13,10,978,1638,1221,1377.75
20,4,13,15,918,1638,978,1277.25
20,4,13,20,945,1272,918,1097.25
20,4,13,25,1428,1221,918,1015.5
20,4,13,30,864,1428,918,1067.25
20,4,13,35,1338,1428,864,1038.75
20,4,13,40,990,1428,864,1143.75
20,4,13,45,1128,1428,864,1155
20,4,13,50,807,1338,864,1080
20,4,13,55,1044,1338,807,1065.75
20,4,14,0,1110,1128,807,992.25
20,4,14,5,969,1128,807,1022.25
20,4,14,10,1140,1110,807,982.5
20,4,14,15,1251,1140,969,1065.75
20,4,14,20,1287,1251,969,1117.5
20,4,14,25,828,1287,969,1161.75
20,4,14,30,1377,1287,828,1126.5
20,4,14,35,1191,1377,828,1185.75
20,4,14,40,1188,1377,828,1170.75
20,4,14,45,918,1377,828,1146
20,4,14,50,930,1377,918,1168.5
20,4,14,55,1494,1191,918,1056.75
20,4,15,0,1206,1494,918,1132.5
20,4,15,5,1173,1494,918,1137
20,4,15,10,1242,1494,930,1200.75
20,4,15,15,1434,1494,1173,1278.75
20,4,15,20,1137,1434,1173,1263.75
20,4,15,25,1098,1434,1137,1246.5
20,4,15,30,1323,1434,1098,1227.75
20,4,15,35,1305,1434,1098,1248
20,4,15,40,972,1323,1098,1215.75
20,4,15,45,1275,1323,972,1174.5
20,4,15,50,1284,1323,972,1218.75
20,4,15,55,1146,1305,972,1209
20,4,16,0,1158,1284,972,1169.25
20,4,16,5,1296,1284,1146,1215.75
20,4,16,10,1287,1296,1146,1221
20,4,16,15,1425,1296,1146,1221.75
20,4,16,20,1308,1425,1158,1291.5
20,4,16,25,831,1425,1287,1329
20,4,16,30,1017,1425,831,1212.75
20,4,16,35,1194,1425,831,1145.25
20,4,16,40,1239,1308,831,1087.5
20,4,16,45,1098,1239,831,1070.25
20,4,16,50,894,1239,1017,1137
20,4,16,55,1110,1239,894,1106.25
20,4,17,0,1119,1239,894,1085.25
20,4,17,5,1395,1119,894,1055.25
20,4,17,10,1143,1395,894,1129.5
20,4,17,15,981,1395,1110,1191.75
20,4,17,20,849,1395,981,1159.5
20,4,17,25,741,1395,849,1092
20,4,17,30,1149,1143,741,928.5
20,4,17,35,774,1149,741,930
20,4,17,40,960,1149,741,878.25
20,4,17,45,744,1149,741,906
20,4,17,50,1017,1149,744,906.75
20,4,17,55,858,1017,744,873.75
20,4,18,0,618,1017,744,894.75
20,4,18,5,591,1017,618,809.25
20,4,18,10,537,1017,591,771
20,4,18,15,663,858,537,651
20,4,18,20,648,663,537,602.25
20,4,18,25,708,663,537,609.75
20,4,18,30,378,708,537,639
20,4,18,35,405,708,378,599.25
20,4,18,40,354,708,378,534.75
20,4,18,45,378,708,354,461.25
20,4,18,50,474,405,354,378.75
20,4,18,55,510,474,354,402.75
20,4,19,0,519,510,354,429
20,4,19,5,579,519,378,470.25
20,4,19,10,384,579,474,520.5
20,4,19,15,315,579,384,498
20,4,19,20,411,579,315,449.25
20,4,19,25,588,579,315,422.25
20,4,19,30,348,588,315,424.5
20,4,19,35,591,588,315,415.5
20,4,19,40,498,591,348,484.5
20,4,19,45,657,591,348,506.25
20,4,19,50,375,657,348,523.5
20,4,19,55,333,657,375,530.25
20,4,20,0,183,657,333,465.75
20,4,20,5,666,657,183,387
20,4,20,10,543,666,183,389.25
20,4,20,15,492,666,183,431.25
20,4,20,20,486,666,183,471
